Order Number,Order Charged Date,Order Charged Timestamp,Financial Status,Device Model,Product Title,Product ID,Product Type,SKU ID,Currency of Sale,Item Price,Taxes Collected,Charged Amount,City of Buyer,State of Buyer,Postal Code of Buyer,Country of Buyer
1395401310684451,2013-08-19,1376887446,Charged,SHV-E140K,TOMO_lorentz_어디에응가했어(영문),com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_lorentz_wherepoo_eng,KRW,"1,200.00",0.00,"1,200.00",부산진구,부산,614-040,KR
1318895063672803,2013-08-19,1376887449,Charged,SHV-E140K,TOMO_lorentz_Dreams_come_true,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_lorentz_dreams_come_true,KRW,"1,200.00",0.00,"1,200.00",부산진구,부산,614-040,KR
1388891396087442,2013-08-19,1376887825,Charged,t0ltektt,250별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",강서구,서울,157-223,KR
1391512346904623,2013-08-19,1376887828,Charged,t0ltektt,250별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",강서구,서울,157-223,KR
1357300186947391,2013-08-19,1376888380,Charged,t0ltektt,500별+200별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",강서구,서울,157-223,KR
1320880234841294,2013-08-19,1376889901,Refund,c1skt,TOMO_sam_우리아이필수명작1,com.uangel.corona.bestFairyTale,inapp,com.uangel.tomokids_sensationwisdom_pack1,KRW,"12,000.00",0.00,"-12,000.00",서울,서울,100-731,KR
1345999258297113,2013-08-19,1376890208,Charged,geefhd4g,TOMO_KTH_빼꼼_시즌1_fullpack,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_fullpack,KRW,"15,500.00",0.00,"15,500.00",경기,경기,483-120,KR
1386326883246568,2013-08-19,1376892512,Charged,SHV-E120L,5000+1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_5000,KRW,"5,000.00",0.00,"5,000.00",서울,서울,132-908,KR
1352267170325637,2013-08-19,1376892578,Charged,t0ltektt,1000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_1000,USD,0.90,0.00,0.90,은평구,서울특별시,122-882,KR
1361068523425035,2013-08-19,1376893793,Charged,SHV-E160K,2000+200points,com.uangel.sazoodotcom,inapp,sazoo_2000,USD,1.80,0.00,1.80,서구,인천광역시,404-106,KR
1380681388471582,2013-08-19,1376894244,Charged,t0ltektt,1000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_1000,USD,0.90,0.00,0.90,은평구,서울특별시,122-882,KR
1371321404609040,2013-08-19,1376895812,Charged,m0skt,TOMO_sam_감동_6콩쥐팥쥐,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_sam_kong,KRW,"2,400.00",0.00,"2,400.00",부산,부산,609-843,KR
1326440585280446,2013-08-19,1376896033,Charged,t0ltelgt,TOMO_safari_어린이동요116_2,com.uangel.corona.bestSong,inapp,com.uangel.tomokids_childmusic_pack2,KRW,"4,800.00",0.00,"4,800.00",충남,충남,343-928,KR
1351338979149687,2013-08-19,1376898308,Refund,c1ktt,1500별+500별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_2000star,KRW,"30,000.00",0.00,"-30,000.00",서구,대전,302-767,KR
1335326976752360,2013-08-19,1376898320,Refund,c1ktt,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"-10,000.00",서구,대전,302-767,KR
1359399877344858,2013-08-19,1376898376,Refund,SHW-M250L,180일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_6month_free,USD,13.41,0.00,-13.41,부산광역시,부산광역시,604-748,KR
1377039263020815,2013-08-19,1376899081,Charged,batman_lgu,마이토킹베이비,com.uangel.app.mytalkingbaby.play,paidapp,,KRW,"2,000.00",0.00,"2,000.00",대전,대전,301-802,KR
1347350515178501,2013-08-19,1376899226,Charged,SHV-E160L,1500별+500별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_2000star,USD,26.94,0.00,26.94,연수구,인천광역시,406-829,KR
1365671153345892,2013-08-19,1376899616,Charged,m0skt,TOMO_sma_재미나라_영재워크북_pack1,com.uangel.tomokidscreatpack,inapp,com.uangel.tomokids_sam_creat_pack1,KRW,"9,900.00",0.00,"9,900.00",경기,경기,463-783,KR
1357554717302379,2013-08-19,1376899683,Charged,m0skt,TOMO_sma_재미나라_영재워크북_pack2,com.uangel.tomokidscreatpack,inapp,com.uangel.tomokids_sam_creat_pack2,KRW,"9,900.00",0.00,"9,900.00",경기,경기,463-783,KR
1323225757112184,2013-08-19,1376899800,Charged,m0skt,TOMO_kth_재미나라_코코몽시즌2_pack3,com.uangel.tomokidscreatpack,inapp,com.uangel.tomokids_kth_creat_cocomon_pack3,KRW,"12,000.00",0.00,"12,000.00",경기,경기,463-783,KR
1349507117585221,2013-08-19,1376900039,Refund,SHV-E160S,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,KRW,"10,000.00",0.00,"-10,000.00",경기,경기,448-510,KR
1370850388578059,2013-08-19,1376900058,Refund,SHV-E160S,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,KRW,"10,000.00",0.00,"-10,000.00",경기,경기,448-510,KR
1317982215129627,2013-08-19,1376901108,Charged,SHV-E160L,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,USD,9.00,0.00,9.00,인천광역시 서구 석남동,경기도,420-222,KR
1313516331537837,2013-08-19,1376901172,Charged,SHV-E160L,90일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_3month_free,USD,8.08,0.00,8.08,인천광역시 서구 석남동,경기도,420-222,KR
1344704391648157,2013-08-19,1376901261,Charged,SHW-M250L,1년 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_1year_free,KRW,"30,000.00",0.00,"30,000.00",부산,부산,616-809,KR
1332653127017557,2013-08-19,1376901385,Charged,ef52l,TOMO_KTH_안녕자두야_시즌2_1,com.uangel.tomokidsJaduVodSeason2,inapp,com.uangel.tomokids_kth_jadu_s2_pack1,KRW,"9,800.00",0.00,"9,800.00",경기,경기,480-928,KR
1316122430473546,2013-08-19,1376901604,Charged,c1lgt,TOMO_yfactory_이솝이야기_5종pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_yfactory_astory_pack,KRW,"6,000.00",0.00,"6,000.00",서울,서울,143-754,KR
1375957220367695,2013-08-19,1376902215,Charged,c1lgt,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",부산,부산,606-053,KR
1302474233327118,2013-08-19,1376902277,Charged,c1lgt,3000+500 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_3000,KRW,"3,000.00",0.00,"3,000.00",부산,부산,606-053,KR
1390054755699846,2013-08-19,1376903184,Refund,t0ltektt,TOMO_olive_코코몽TV시즌2,com.uangel.corona.cocomontv,inapp,com.uangel.tomokids_cocomongtv_season2,KRW,"12,000.00",0.00,"-12,000.00",김포시,경기,415-752,KR
1330619772235190,2013-08-19,1376903192,Charged,t0ltelgt,90일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_3month_free,KRW,"9,000.00",0.00,"9,000.00",전북,전북,565-902,KR
1352016265262011,2013-08-19,1376903461,Charged,SHV-E160K,2000+200points,com.uangel.sazoodotcom,inapp,sazoo_2000,USD,1.80,0.00,1.80,서구,인천광역시,404-106,KR
1385227325237383,2013-08-19,1376904459,Refund,t0ltektt,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"-24,000.00",남양주시,경기,472-751,KR
1329909137913388,2013-08-19,1376904472,Charged,c1skt,TOMO_KTH_안녕자두야_시즌1-4,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_4,KRW,"8,900.00",0.00,"8,900.00",경기,경기,461-855,KR
1386702155727151,2013-08-19,1376906180,Charged,SHV-E160L,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",경기,경기,413-901,KR
1364585750045805,2013-08-19,1376906817,Charged,jaltektt,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",서구,인천,404-240,KR
1393243783086551,2013-08-19,1376907149,Charged,t0lteskt,TOMO_moon_문단열토크송패키지,com.uangel.tomokidsmoonPack,inapp,com.uangel.tomokids_moon_talksong_pack,KRW,"24,000.00",0.00,"24,000.00",파주시,경기도,413-799,KR
1327078320275075,2013-08-19,1376909097,Charged,c1ktt,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,USD,9.00,0.00,9.00,강남구,서울특별시,135-947,KR
1339468711101811,2013-08-19,1376909534,Charged,c1ktt,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,USD,8.97,0.00,8.97,강남구,서울특별시,135-947,KR
1354216326471322,2013-08-19,1376909535,Charged,c1ktt,6000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_5000,USD,4.48,0.00,4.48,강남구,서울특별시,135-947,KR
1321589230588047,2013-08-19,1376909928,Charged,ef51k,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,KRW,"10,000.00",0.00,"10,000.00",구미시,경북,730-030,KR
1346538254595656,2013-08-19,1376910017,Charged,c1ktt,TOMO_KTH_안녕자두야_시즌2_1,com.uangel.tomokidsJaduVodSeason2,inapp,com.uangel.tomokids_kth_jadu_s2_pack1,KRW,"9,800.00",0.00,"9,800.00",남양주시,경기,472-935,KR
1323799719951204,2013-08-19,1376910543,Charged,c1lgt,클래비 스티커북-여행별,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_sticker_trip,USD,2.16,0.00,2.16,안산시,경기도,426-737,KR
1334513991469201,2013-08-19,1376910607,Charged,c1lgt,TOMO_clabbi_sticker_food,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_sticker_food,USD,2.16,0.00,2.16,안산시,경기도,426-737,KR
1384952143144557,2013-08-19,1376910610,Charged,c1lgt,클래비 스티커북-정리별,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_sticker_clean,USD,2.15,0.00,2.15,안산시,경기도,426-737,KR
1342481859842452,2013-08-19,1376912552,Charged,SHV-E120S,1000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_1000,KRW,"1,000.00",0.00,"1,000.00",서울,서울,135-509,KR
1364003708720211,2013-08-19,1376912681,Charged,SHV-E120S,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,KRW,"10,000.00",0.00,"10,000.00",서울,서울,135-509,KR
1324691926174663,2013-08-19,1376912705,Charged,SHV-E160S,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",충북,충북,360-082,KR
1399963777007846,2013-08-19,1376912803,Charged,SHV-E120S,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,KRW,"10,000.00",0.00,"10,000.00",서울,서울,135-509,KR
1367069768558470,2013-08-19,1376913878,Charged,t0lteskt,5000+1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_5000,KRW,"5,000.00",0.00,"5,000.00",송파구,서울특별시,138-051,KR
1388866856969059,2013-08-19,1376915971,Charged,SHW-M250S,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,KRW,"10,000.00",0.00,"10,000.00",경기,경기,461-864,KR
1326007238453936,2013-08-19,1376915975,Charged,SHW-M250S,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,KRW,"10,000.00",0.00,"10,000.00",경기,경기,461-864,KR
1318511218156398,2013-08-19,1376918048,Charged,ks01ltelgt,TOMO_sam_재미나라_3세_창의력1편,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_age3_creat_no1,KRW,"2,400.00",0.00,"2,400.00",서울,서울,122-947,KR
1347994204515790,2013-08-19,1376918299,Charged,SHV-E160L,2200 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_2000,KRW,"2,000.00",0.00,"2,000.00",대구,대구,706-170,KR
1370684067029549,2013-08-19,1376918312,Charged,SHV-E160S,2200 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_2000,KRW,"2,000.00",0.00,"2,000.00",서울시,서울시,100-999,KR
1373722640005785,2013-08-19,1376918363,Charged,t0lteskt,3500 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_3000,USD,2.69,0.00,2.69,안성시,경기도,456-390,KR
1315489075493116,2013-08-19,1376918617,Charged,t0lteskt,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,KRW,"10,000.00",0.00,"10,000.00",울산,울산,681-250,KR
1394742445035341,2013-08-19,1376918625,Charged,ef52l,마이토킹베이비,com.uangel.app.mytalkingbaby.play,paidapp,,KRW,"2,000.00",0.00,"2,000.00",경기,경기,449-832,KR
1313907416344007,2013-08-19,1376919170,Charged,m0skt,3500 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_3000,KRW,"3,000.00",0.00,"3,000.00",서울,서울,138-831,KR
1313034883168430,2013-08-19,1376919877,Charged,SHV-E160L,2200 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_2000,KRW,"2,000.00",0.00,"2,000.00",대구,대구,706-170,KR
1399349888320978,2013-08-19,1376920156,Charged,batman_skt,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",서울,서울,134-826,KR
1388708121736315,2013-08-19,1376920590,Charged,t0ltektt,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",유성구,대전,305-761,KR
1355359652112026,2013-08-19,1376921262,Charged,ks01ltelgt,10000+5000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_10000,KRW,"10,000.00",0.00,"10,000.00",경기,경기,429-754,KR
1341876943102442,2013-08-19,1376921712,Charged,c1lgt,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",전남,전남,536-801,KR
1319162740520916,2013-08-19,1376921874,Charged,c1ktt,15000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_10000,USD,8.96,0.00,8.96,서초구잠원동,서울특별시,137-799,KR
1388466110880474,2013-08-19,1376923492,Charged,t0lteskt,TOMO_sam_재미나라창의력_step2_pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_creat_step2_pack,KRW,"9,900.00",0.00,"9,900.00",광주,광주,506-738,KR
1303777913715380,2013-08-19,1376923953,Charged,SHW-M250K,6000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_5000,KRW,"5,000.00",0.00,"5,000.00",성남시,경기,462-816,KR
1305660299312673,2013-08-19,1376924056,Charged,t0lteskt,TOMO_KTH_안녕자두야_시즌2_fullpack,com.uangel.tomokidsJaduVodSeason2,inapp,com.uangel.tomokids_kth_jadu_s2_fullpack,KRW,"24,000.00",0.00,"24,000.00",공주시,충청남도,314-802,KR
1334978804806557,2013-08-19,1376924575,Charged,batman_skt,2200 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_2000,KRW,"2,000.00",0.00,"2,000.00",광주,광주,500-090,KR
1305806559172106,2013-08-19,1376924608,Charged,ks01lteskt,2200 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_2000,KRW,"2,000.00",0.00,"2,000.00",서울,서울,135-240,KR
1346499026805790,2013-08-19,1376924881,Charged,batman_skt,6000 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_5000,KRW,"5,000.00",0.00,"5,000.00",광주,광주,500-090,KR
1360243793310099,2013-08-19,1376925024,Charged,t0ltelgt,TOMO_KTH_안녕자두야_시즌2_1,com.uangel.tomokidsJaduVodSeason2,inapp,com.uangel.tomokids_kth_jadu_s2_pack1,KRW,"9,800.00",0.00,"9,800.00",경북,경북,791-707,KR
1356592897736768,2013-08-19,1376925045,Charged,p4notewifiany,TOMO_sam_하루20분동화1,com.uangel.tomokidsday20MStory,inapp,com.uangel.tomokids_day_20m_pack1,USD,8.07,0.00,8.07,군산,전북,573-970,KR
1396396144472775,2013-08-19,1376925849,Charged,t0ltektt,1500별+500별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_2000star,KRW,"30,000.00",0.00,"30,000.00",동작구,서울,156-825,KR
1349388598543472,2013-08-19,1376926150,Charged,SHV-E160K,90일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_3month_free,KRW,"9,000.00",0.00,"9,000.00",부천시,경기,420-130,KR
1385384159945116,2013-08-19,1376926906,Charged,t0ltelgt,3500 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_3000,KRW,"3,000.00",0.00,"3,000.00",전남,전남,526-897,KR
1320868207267586,2013-08-19,1376927113,Charged,t0ltelgt,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",서울,서울,152-868,KR
1384055341690511,2013-08-19,1376927433,Charged,t0ltelgt,TOMO_efuture_우리아이필수명작2,com.uangel.corona.bestFairyTale,inapp,com.uangel.tomokids_sensationwisdom_pack2,KRW,"14,000.00",0.00,"14,000.00",서울,서울,152-868,KR
1398347770177759,2013-08-19,1376927596,Charged,ef52l,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",울산,울산,689-871,KR
1387884439999863,2013-08-19,1376928554,Charged,SHV-E120K,TOMO_sam_아기사진책_탈것,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_sam_baby_take,KRW,"1,200.00",0.00,"1,200.00",도봉구,서울,132-858,KR
1342981535209842,2013-08-19,1376928656,Charged,g2,TOMO_KTH_안녕자두야_시즌1-3,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_3,KRW,"8,900.00",0.00,"8,900.00",성ㄷ동구,서울특별시,133-770,KR
1381862618439977,2013-08-19,1376928726,Charged,geehrc4g,TOMO_KTH_빼꼼_시즌1-1,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_pack1_1,KRW,"6,000.00",0.00,"6,000.00",서울,서울,138-797,KR
1347844155962301,2013-08-19,1376929265,Charged,t0ltelgt,180일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_6month_free,KRW,"15,000.00",0.00,"15,000.00",서울,서울,142-730,KR
1388825449668361,2013-08-19,1376929771,Charged,cosmo_450-05,30000+20000points,com.uangel.sazoodotcom,inapp,sazoo_30000,KRW,"30,000.00",0.00,"30,000.00",경기,경기,451-881,KR
1310372383924559,2013-08-19,1376930099,Charged,SHW-M250S,TOMO_sam_olive_수학왕코코몽_수세기1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_number_pack,KRW,"9,900.00",0.00,"9,900.00",경남,경남,638-803,KR
1304116564764399,2013-08-19,1376930266,Charged,ef51k,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",포항시,경북,791-752,KR
1348301321776568,2013-08-19,1376930275,Charged,SHW-M250K,TOMO_efuture_파닉스최강자1_1-10편,com.uangel.corona.littlephonicsOneNew,inapp,com.uangel.tomokids_efuture_phonics1_pack,KRW,"9,900.00",0.00,"9,900.00",김포시,경기,415-860,KR
1357091491039231,2013-08-19,1376930735,Charged,ef48s,TOMO_sam_우리아이필수명작1,com.uangel.corona.bestFairyTale,inapp,com.uangel.tomokids_sensationwisdom_pack1,KRW,"12,000.00",0.00,"12,000.00",광진구,서울특별시,143-872,KR
1343366483851164,2013-08-19,1376930831,Charged,ef51k,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",포항시,경북,791-752,KR
1322997945523331,2013-08-19,1376930955,Charged,ef51k,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",포항시,경북,791-752,KR
1377074312837557,2013-08-19,1376931450,Charged,c1lgt,180일 무제한 통화권,com.uangel.ppoyo,inapp,ppoyo_6month_free,KRW,"15,000.00",0.00,"15,000.00",충청남도,충청남도,336-832,KR
1306212159727791,2013-08-19,1376931531,Charged,t0lteskt,TOMO_KTH_빼꼼_시즌1-1,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_pack1_1,KRW,"6,000.00",0.00,"6,000.00",경북,경북,790-827,KR
1344310302487787,2013-08-19,1376931620,Charged,t0lteskt,2000+200points,com.uangel.sazoodotcom,inapp,sazoo_2000,USD,1.79,0.00,1.79,전주시,전북,560-170,KR
1372243473353055,2013-08-19,1376931709,Charged,m0skt,TOMO_KTH_안녕자두야_시즌1-1,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_1,KRW,"8,900.00",0.00,"8,900.00",서울,서울특별시,136-794,KR
1378318796011757,2013-08-19,1376931856,Charged,t0lteskt,TOMO_clabbi_한글놀이_pack1,com.uangel.tomokidsclabbiWord,inapp,com.uangel.tomokids_caitoryclabbiword_pack1,KRW,"4,800.00",0.00,"4,800.00",서울,서울,152-858,KR
1355387261050840,2013-08-19,1376932118,Charged,SHV-E160K,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",청주시,충북,360-712,KR
1367430627251182,2013-08-19,1376932295,Charged,SHW-M250S,10000+5000points,com.uangel.sazoodotcom,inapp,sazoo_10000,KRW,"10,000.00",0.00,"10,000.00",경기,경기,461-864,KR
1379760676294489,2013-08-19,1376932566,Charged,SHV-E160L,TOMO_clabbi한글놀이_3종pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_word_3pack,KRW,"4,800.00",0.00,"4,800.00",경기,경기,445-160,KR
1396163361693242,2013-08-19,1376932607,Charged,t0ltelgt,TOMO_KTH_안녕자두야_시즌1-1,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_1,KRW,"8,900.00",0.00,"8,900.00",경기,경기,422-719,KR
1394056491369605,2013-08-19,1376932611,Charged,t0ltelgt,TOMO_KTH_안녕자두야_시즌1_fullpack,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_fullpack,KRW,"24,000.00",0.00,"24,000.00",경기,경기,422-719,KR
1383315423701534,2013-08-19,1376933661,Charged,c1ktt,TOMO_clabbi_한글놀이_pack1,com.uangel.tomokidsclabbiWord,inapp,com.uangel.tomokids_caitoryclabbiword_pack1,KRW,"4,800.00",0.00,"4,800.00",달서구,대구,704-864,KR
1374914859205397,2013-08-19,1376934048,Charged,c1skt,TOMO_KTH_빼꼼_시즌1-1,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_pack1_1,KRW,"6,000.00",0.00,"6,000.00",정읍시,전라북도,580-801,KR
1362702348954779,2013-08-19,1376934122,Charged,ks01ltelgt,TOMO_moon_TalkSongs5,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_moon_talksongs5,KRW,"2,400.00",0.00,"2,400.00",전북,전북,570-210,KR
1346649952199671,2013-08-19,1376934139,Charged,SHV-E160S,TOMO_KTH_빼꼼_시즌1_fullpack,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_fullpack,KRW,"15,500.00",0.00,"15,500.00",경기,경기,441-460,KR
1399052390420060,2013-08-19,1376934165,Charged,t0ltektt,TOMO_sam_olive_수학왕코코몽_수세기1단계_5종,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_cocomon_math1_number_pack,KRW,"9,900.00",0.00,"9,900.00",오산시,경기,447-220,KR
1314779958302151,2013-08-19,1376934359,Charged,geehrc4g,TOMO_clabbi한글놀이_3종pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_clabbi_word_3pack,USD,4.30,0.00,4.30,부평구 갈산동,인천광역시,403-751,KR
1311973265624271,2013-08-19,1376934383,Charged,c1lgt,500별+50별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_550star,KRW,"10,000.00",0.00,"10,000.00",인천,인천,402-810,KR
1384981407713096,2013-08-19,1376934533,Charged,c1skt,TOMO_KTH_빼꼼_시즌1_fullpack,com.uangel.tomokidsbackkom1,inapp,com.uangel.tomokids_kth_backkom_s1_fullpack,KRW,"15,500.00",0.00,"15,500.00",정읍시,전라북도,580-801,KR
1312299824397367,2013-08-19,1376934677,Charged,vu2sk,2200 포인트,com.uangel.fortunefriend,inapp,fortunebuddy_2000,USD,1.79,0.00,1.79,함안군,경남,637-831,KR
1375102304833782,2013-08-19,1376934771,Charged,t0ltektt,TOMO_sam_재미나라창의력_step1_pack,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_creat_step1_pack,KRW,"9,900.00",0.00,"9,900.00",동작구,서울,156-010,KR
1318065723406661,2013-08-19,1376934872,Charged,ef33s,5000+1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_5000,KRW,"5,000.00",0.00,"5,000.00",부산,부산,616-092,KR
1371579550848562,2013-08-19,1376935353,Charged,SHV-E160L,250별 포인트 구매,com.uangel.ppoyo,inapp,ppoyo_250star,KRW,"5,000.00",0.00,"5,000.00",경남,경남,670-800,KR
1349539285305638,2013-08-19,1376936391,Charged,t0ltelgt,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",경기,경기,456-310,KR
1359930083849617,2013-08-19,1376936454,Charged,t0ltelgt,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",경기,경기,456-310,KR
1360097018306432,2013-08-19,1376936512,Charged,t0ltelgt,1000 points,com.uangel.Sazoo.LoveWar,inapp,sazoo_loveandwar_1000,KRW,"1,000.00",0.00,"1,000.00",경기,경기,456-310,KR
1341882671627324,2013-08-19,1376936744,Charged,ef40k,TOMO_KTH_안녕자두야_시즌1-1,com.uangel.tomokidsJaduVodSeason1,inapp,com.uangel.tomokids_kth_jadu_s1_pack1_1,KRW,"8,900.00",0.00,"8,900.00",천안시,충남,330-930,KR
1340831023686604,2013-08-19,1376936987,Charged,m0skt,TOMO_sma_재미나라_영재워크북_fullpack,com.uangel.tomokidscreatpack,inapp,com.uangel.tomokids_sam_creat_fullpack,KRW,"14,000.00",0.00,"14,000.00",경기,경기,463-783,KR
1373442211930043,2013-08-19,1376937055,Charged,SHV-E160S,TOMO_sam_재미나라_3세_창의력1편,com.uangel.tomokidsgoogle,inapp,com.uangel.tomokidsgoogle_age3_creat_no1,KRW,"2,400.00",0.00,"2,400.00",광주,광주,506-827,KR
